,GENDER,STRATUM,CR_S11,CC_S11,ENG_S11,CR_PRO,CC_PRO,ENG_PRO,COL_GRADE_AVG,HI_GRADE_AVG,GENDER_bin
1641,F,Stratum_2,0.5263157894736842,0.69,0.527027027027027,0.9595959595959596,0.6464646464646465,0.8181818181818182,0.8080808080808081,0.5405405405405406,1.0
1642,F,Stratum_1,0.4473684210526316,0.69,0.5135135135135135,0.494949494949495,0.5454545454545454,0.6363636363636364,0.5589225589225589,0.509009009009009,1.0
1643,M,Stratum_1,0.3157894736842105,0.5,0.20270270270270271,0.16161616161616163,0.21212121212121213,0.31313131313131315,0.22895622895622897,0.2747747747747748,0.0
1644,F,Stratum_1,0.5526315789473685,0.65,0.43243243243243246,0.8585858585858586,0.7272727272727273,0.5757575757575758,0.7205387205387205,0.5,1.0
1645,M,Stratum_2,0.5263157894736842,0.61,0.5135135135135135,0.6868686868686869,0.5757575757575758,0.6363636363636364,0.632996632996633,0.5,0.0
1646,M,Stratum_3,0.34210526315789475,0.53,0.6351351351351351,0.3939393939393939,0.3838383838383838,0.898989898989899,0.5589225589225589,0.44144144144144143,0.0
1647,M,Stratum_1,0.4342105263157895,0.52,0.35135135135135137,0.7676767676767676,0.8484848484848485,0.7878787878787878,0.8013468013468013,0.37387387387387383,0.0
1648,M,Stratum_3,0.2631578947368421,0.36,0.3783783783783784,0.5252525252525253,0.2828282828282828,0.7676767676767676,0.5252525252525253,0.25225225225225223,0.0
1649,M,Stratum_2,0.6052631578947368,0.71,0.6081081081081081,0.9595959595959596,0.696969696969697,0.8585858585858586,0.8383838383838383,0.6036036036036037,0.0
1650,F,Stratum_4,0.6578947368421053,0.89,0.7297297297297297,1.0,0.9797979797979798,0.9595959595959596,0.9797979797979798,0.7432432432432432,1.0
1651,F,Stratum_2,0.5263157894736842,0.57,0.25675675675675674,0.26262626262626265,0.050505050505050504,0.10101010101010101,0.13804713804713803,0.39639639639639646,1.0
1652,F,Stratum_3,0.3815789473684211,0.55,0.35135135135135137,0.5858585858585859,0.3838383838383838,0.1919191919191919,0.3872053872053872,0.3693693693693694,1.0
1653,F,Stratum_2,0.47368421052631576,0.59,0.36486486486486486,0.2222222222222222,0.4444444444444444,0.47474747474747475,0.38047138047138046,0.42342342342342343,1.0
1654,M,Stratum_2,0.39473684210526316,0.55,0.2972972972972973,0.06060606060606061,0.020202020202020204,0.46464646464646464,0.18181818181818182,0.3558558558558559,0.0
1655,M,Stratum_2,0.2236842105263158,0.44,0.21621621621621623,0.45454545454545453,0.15151515151515152,0.1919191919191919,0.265993265993266,0.22072072072072074,0.0
1656,M,Stratum_3,0.32894736842105265,0.38,0.44594594594594594,0.23232323232323232,0.5454545454545454,0.6262626262626263,0.46801346801346805,0.3063063063063063,0.0
1657,F,Stratum_1,0.4473684210526316,0.74,0.4594594594594595,0.9090909090909091,0.5353535353535354,0.37373737373737376,0.6060606060606061,0.5135135135135135,1.0
1658,M,Stratum_1,0.39473684210526316,0.6,0.32432432432432434,0.6060606060606061,0.25252525252525254,0.25252525252525254,0.37037037037037035,0.38738738738738737,0.0
1659,M,Stratum_2,0.35526315789473684,0.65,0.2702702702702703,0.6565656565656566,0.9090909090909091,0.23232323232323232,0.5993265993265994,0.3783783783783784,0.0
1660,F,Stratum_3,0.5,0.69,0.3918918918918919,0.7373737373737373,0.0,0.8686868686868687,0.5353535353535354,0.4864864864864865,1.0
1661,M,Stratum_1,0.32894736842105265,0.57,0.32432432432432434,0.21212121212121213,0.30303030303030304,0.21212121212121213,0.24242424242424243,0.35135135135135137,0.0
1662,M,Stratum_2,0.5,0.64,0.4864864864864865,0.7575757575757576,0.8686868686868687,0.7575757575757576,0.7946127946127947,0.4954954954954955,0.0
1663,M,Stratum_3,0.5263157894736842,0.66,0.7027027027027027,0.7171717171717171,0.5252525252525253,0.9797979797979798,0.7407407407407407,0.5855855855855855,0.0
1664,M,Stratum_2,0.5,0.74,0.6621621621621622,0.8080808080808081,0.8383838383838383,0.8282828282828283,0.8249158249158249,0.5990990990990991,0.0
1665,M,Stratum_2,0.47368421052631576,0.57,0.4864864864864865,0.5151515151515151,0.9090909090909091,0.9393939393939394,0.7878787878787878,0.4549549549549549,0.0
1666,M,Stratum_2,0.6973684210526315,0.68,0.4864864864864865,0.9797979797979798,1.0,0.7575757575757576,0.9124579124579124,0.581081081081081,0.0
1667,M,Stratum_2,0.6052631578947368,0.72,0.6756756756756757,1.0,0.9696969696969697,0.9595959595959596,0.9764309764309764,0.6306306306306307,0.0
1668,M,Stratum_1,0.34210526315789475,0.55,0.36486486486486486,0.5757575757575758,0.7373737373737373,0.7474747474747475,0.6868686868686869,0.36036036036036034,0.0
1669,F,Stratum_2,0.39473684210526316,0.53,0.36486486486486486,0.5353535353535354,0.2727272727272727,0.37373737373737376,0.3939393939393939,0.3693693693693694,1.0
1670,M,Stratum_1,0.5,0.66,0.5945945945945946,0.7272727272727273,0.6666666666666666,0.9393939393939394,0.7777777777777778,0.5405405405405406,0.0
1671,F,Stratum_2,0.5263157894736842,0.57,0.43243243243243246,0.24242424242424243,0.5959595959595959,0.5050505050505051,0.4478114478114478,0.4549549549549549,1.0
1672,F,Stratum_2,0.5657894736842105,0.59,0.5675675675675675,0.5454545454545454,0.32323232323232326,0.9696969696969697,0.6127946127946128,0.5225225225225226,1.0
1673,F,Stratum_2,0.5,0.64,0.32432432432432434,0.696969696969697,0.8686868686868687,0.5353535353535354,0.7003367003367003,0.44144144144144143,1.0
1674,F,Stratum_1,0.39473684210526316,0.66,0.2972972972972973,0.3434343434343434,0.3434343434343434,0.47474747474747475,0.3872053872053872,0.40540540540540543,1.0
1675,M,Stratum_2,0.42105263157894735,0.62,0.527027027027027,0.5454545454545454,0.8888888888888888,0.8585858585858586,0.7643097643097644,0.47297297297297297,0.0
